# 武英殿刻本 同文書局本 標點整理本
㡠	799:2	336:17	278:12
㡢	801:8	337:13	279:12
㡣	3723:18	1553:51	280:54
㡥	802:1	337:18	279:17
㡦	802:4	337:21	279:20
㡧	803:6	338:17	280:14
㡨	803:7	338:18	280:15
㡩	803:11	338:22	280:19
㡫	821:1	342:17	285:6
㡭	821:4	343:2	285:9
㡮	821:6	343:4	285:11
㡯	823:1	343:9	286:3
㡰	823:5	343:13	286:7
㡱	823:7	343:15	286:9
㡲	824:6	343:34	286:28
㡳	824:8	344:1	286:30
㡴	825:1	344:7	287:1
㡵	825:2	344:8	287:2
㡶	825:3	344:9	287:3
㡷	825:6	344:12	287:6
㡸	825:8	344:14	287:8
㡹	826:1	344:23	287:17
㡺	826:2	344:24	287:18
㡻	827:1	345:3	288:1
㡼	827:10	345:12	288:10
㡽	827:11	345:13	288:11
㡾	827:12	345:14	288:12
㡿	827:17	345:19	288:17
㢀	828:1	345:22	288:20
㢁	828:4	345:25	288:23
㢂	828:6	346:1	288:25
㢃	829:7	346:8	289:2
㢄	829:11	346:12	289:6
㢅	830:5	346:23	289:17
㢆	830:9	346:27	289:21
㢈	830:14	346:32	289:26
㢉	830:15	346:33	289:27
㢊	831:2	347:1	289:29
㢋	831:16	347:15	290:9
㢍	834:16	348:20	291:20
㢎	834:20	348:24	291:24
㢏	835:2	348:27	291:27
㢑	835:12	348:37	291:37
㢒	837:10	349:24	292:17
㢓	837:13	349:28	292:20
㢔	837:15	349:30	292:22
㢕	838:7	350:9	293:7
㢖	838:13	350:15	293:13
㢗	840:5	351:4	294:3
㢙	841:6	351:10	294:9
㢚	841:8	351:12	294:11
㢛	841:14	351:19	294:17
㢜	3802:41	1596:43	296:23
㢝	842:11	352:4	295:4
㢞	842:18	352:11	295:11
㢟	844:2	352:29	296:35
㢡	849:10	354:30	298:19
㢣	849:17	354:37	298:26
㢥	852:3	355:12	299:11
㢦	852:6	355:15	299:14
㢧	854:3	356:12	300:13
㢨	854:13	357:1	301:1
㢩	854:16	357:4	301:4
㢪	855:5	357:9	301:9
㢬	855:8	357:12	301:12
㢮	856:5	357:24	301:22
㢯	856:10	357:29	301:27
㢰	856:14	357:33	302:2
㢲	858:6	358:14	302:16
㢳	858:7	358:15	302:17
㢴	858:8	358:16	302:18
㢵	858:9	358:17	302:19
㢶	3803:49	1597:32	306:36
㢸	858:13	358:21	302:23
㢺	859:8	359:8	303:8
㢻	859:13	359:13	303:13
㢼	861:1	360:1	304:1
㢽	862:2	360:16	304:10
㢾	862:5	360:19	304:13
㣀	862:12	360:26	304:20
㣁	862:13	360:27	304:21
㣂	862:14	360:28	304:22
㣃	862:21	360:35	304:29
㣄	863:4	360:40	304:34
㣅	863:7	360:43	304:37
㣆	865:13	361:25	306:8
㣇	866:8	362:8	306:65
㣈	867:12	362:24	307:15
㣉	868:9	363:4	308:6
㣋	869:3	363:9	308:11
㣌	869:5	363:11	308:13
㣍	869:6	363:12	308:14
㣎	869:13	363:19	308:21
㣏	871:3	364:8	309:5
㣐	3804:53	1597:85	310:12
㣑	871:11	364:16	309:13
㣒	872:3	364:21	309:18
㣓	872:6	364:24	309:21
㣔	873:3	365:3	310:17
㣘	874:12	365:24	310:37
㣙	874:19	365:31	310:44
㣚	875:5	366:1	311:5
㣛	875:8	366:4	311:8
㣜	876:1	366:6	311:10
㣝	876:3	366:8	311:12
㣞	878:3	367:3	312:4
㣟	878:4	367:4	312:5
㣠	3805:9	1597:96	318:19
㣢	878:14	367:14	312:15
㣣	878:17	367:17	312:18
㣤	880:5	368:1	313:9
㣥	882:1	369:1	314:3
㣦	882:2	369:2	314:4
㣪	883:1	369:10	314:12
㣫	883:2	369:11	314:13
㣬	883:12	369:21	314:23
㣭	884:1	369:25	315:1
㣯	885:2	370:8	315:12
㣰	886:16	370:28	316:14
㣱	886:19	370:31	316:17
㣲	886:20	370:32	316:18
㣵	888:12	371:22	317:10
㣶	888:14	371:24	317:12
㣷	889:6	372:3	317:18
㣻	900:4	375:7	319:7
㣼	901:3	376:5	320:3
㣽	902:4	376:18	320:16
㣾	903:3	377:3	321:3
㣿	903:6	377:6	321:6
㤁	903:9	377:9	321:9
㤂	904:2	377:16	321:16
㤃	904:9	377:23	321:23
㤄	905:3	378:1	322:1
㤅	905:7	378:5	322:5
㤆	905:9	378:7	322:7
㤇	905:13	378:11	322:11
㤈	906:5	378:18	322:18
㤉	906:12	378:25	322:25
㤊	907:2	378:33	323:1
㤋	908:5	379:7	323:9
㤌	908:6	379:8	323:10
㤍	909:5	380:2	324:2
㤎	909:9	380:6	324:6
㤏	911:1	380:17	324:16
㤐	911:4	380:20	324:19
㤑	911:8	380:24	324:23
㤒	912:8	381:12	325:8
㤓	912:9	381:13	325:9
㤔	913:4	381:19	325:15
㤕	913:8	381:23	325:19
㤖	915:10	382:20	326:14
㤚	916:15	383:13	327:13
㤛	916:19	383:17	327:17
㤜	917:3	383:21	327:21
㤝	918:4	383:32	327:30
㤞	918:9	383:37	327:35
㤟	918:13	383:41	328:4
㤠	918:15	384:1	328:6
㤡	918:16	384:2	328:7
㤢	918:18	384:4	328:9
㤣	918:21	384:7	328:12
㤤	919:1	384:10	328:14
㤥	920:11	384:34	329:6
㤦	920:14	385:3	329:9
㤧	922:6	385:17	329:23
㤨	922:7	385:18	330:1
㤩	923:5	386:5	330:8
㤪	923:10	386:10	330:13
㤫	3805:52	1598:23	356:29
㤮	924:5	386:23	330:26
㤯	925:3	386:39	331:5
㤰	925:4	386:40	331:6
㤱	925:11	387:4	331:13
㤲	926:2	387:7	331:16
㤳	926:15	387:21	331:29
㤴	927:3	387:26	332:4
㤵	927:4	387:27	332:5
㤶	927:5	387:28	332:6
㤷	927:9	387:33	332:10
㤸	928:2	388:9	332:20
㤹	928:4	388:11	332:22
㤺	923:6	386:6	330:9
㤾	929:11	388:38	333:11
㤿	929:12	388:39	333:12
㥀	929:13	388:40	333:13
㥁	929:15	389:1	333:15
㥂	930:1	389:4	333:18
㥃	930:3	389:6	333:20
㥄	930:15	389:18	333:32
㥅	930:17	389:20	333:34
㥆	931:2	389:23	334:2
㥇	932:4	390:5	334:14
㥈	932:7	390:8	334:17
㥉	932:11	390:12	334:21
㥊	932:12	390:13	334:22
㥋	932:16	390:17	334:26
㥌	932:18	390:19	334:28
㥍	933:2	390:23	334:31
㥎	933:15	390:36	335:12
㥏	933:16	390:37	335:13
㥐	933:20	390:41	335:17
㥑	934:1	390:46	335:22
㥒	934:5	391:2	335:26
㥓	934:7	391:4	335:28
㥔	935:1	391:10	335:34
㥕	936:17	392:16	336:26
㥖	3725:23	1555:23	355:47
㥚	937:1	392:19	336:29
㥛	937:2	392:20	336:30
㥜	938:1	392:28	337:5
㥝	939:12	393:16	338:5
㥞	940:3	393:23	338:12
㥟	940:4	393:24	338:13
㥠	941:2	394:2	338:26
㥡	942:1	394:9	339:5
㥢	942:3	394:11	339:7
㥣	942:7	394:15	339:11
㥤	943:11	394:34	339:29
㥥	944:6	395:11	340:9
㥦	944:9	395:17	340:12
㥧	945:1	395:23	340:17
㥨	945:7	395:29	340:23
㥩	945:11	396:2	340:27
㥬	946:9	396:19	341:10
㥭	946:10	396:20	341:11
㥮	946:14	396:24	341:15
㥯	946:16	396:26	341:17
㥰	946:19	396:29	341:20
㥱	947:1	396:31	341:22
㥲	948:1	397:1	342:1
㥳	948:7	397:7	342:7
㥴	948:9	397:9	342:9
㥵	948:12	397:12	342:12
㥶	948:13	397:13	342:13
㥷	950:1	398:1	343:1
㥸	950:6	398:6	343:6
㥹	951:12	398:21	343:21
㥺	3806:7	1598:41	356:47
㥼	952:1	398:36	343:35
㥽	952:6	398:41	344:4
㥾	952:11	399:5	344:9
㥿	952:15	399:9	344:13
㦀	953:14	399:25	344:29
㦁	954:1	399:26	344:30
㦂	954:5	399:30	344:34
㦃	955:9	400:9	345:13
㦄	955:10	400:10	345:14
㦅	956:3	401:1	346:2
㦆	957:3	401:5	346:6
㦇	957:13	401:16	346:16
㦉	958:13	401:41	347:11
㦊	959:1	401:42	347:12
㦋	959:9	402:6	347:20
㦌	959:12	402:9	347:23
㦍	959:13	402:10	347:24
㦎	961:1	402:26	348:5
㦏	962:1	403:10	348:15
㦐	962:14	403:23	348:28
㦑	962:16	403:25	349:1
㦒	963:3	403:34	349:10
㦓	963:4	403:35	349:11
㦔	964:2	404:9	349:23
㦕	964:9	404:16	349:30
㦗	966:3	405:3	350:27
㦘	966:7	405:7	350:31
㦚	968:20	406:20	351:27
㦛	969:4	406:25	352:5
㦜	969:6	406:28	352:7
㦝	970:6	406:44	352:23
㦞	970:10	407:3	352:27
㦟	970:12	407:5	352:29
㦡	971:15	407:31	353:16
㦢	972:8	407:47	353:32
㦣	972:17	407:56	353:41
㦤	972:22	408:5	353:46
㦥	972:28	408:13	354:2
㦦	972:29	408:14	354:3
㦨	974:7	408:31	354:19
㦩	974:11	408:35	354:23
㦫	975:5	409:7	355:6
㦬	975:10	409:13	355:11
㦭	975:27	409:30	355:28
㦰	987:5	412:11	358:7
㦱	3806:31	1598:65	361:8
㦴	988:11	412:30	358:25
㦵	988:12	412:31	358:26
㦶	988:16	412:35	358:30
㦷	989:2	413:2	359:2
㦹	990:2	413:19	359:18
㦺	990:11	413:28	359:27
㦻	990:21	413:38	359:37
㦼	991:2	414:1	360:2
㦽	991:19	414:21	360:19
㦾	994:4	415:5	361:44
㦿	994:8	415:9	361:48
㧀	994:11	415:14	362:1
㧁	995:4	415:19	362:5
㧂	996:5	416:6	362:13
㧃	999:4	417:4	364:3
㧄	999:7	417:8	364:6
㧅	3807:26	1599:15	413:32
㧆	1000:5	417:15	364:13
㧇	1000:9	417:19	364:17
㧈	1002:4	418:9	365:6
㧉	1002:13	418:18	365:15
㧊	1003:2	418:22	365:19
㧋	1004:1	419:8	366:3
㧌	1006:8	420:8	367:6
㧍	1007:2	420:13	367:11
㧎	1008:3	421:3	367:22
㧒	1013:1	423:3	370:1
㧓	1013:5	423:7	370:5
㧔	1015:7	424:11	371:4
㧕	1016:1	424:15	371:8
㧖	1016:6	424:20	371:13
㧗	1017:5	425:4	372:2
㧘	1018:1	425:6	372:4
㧙	1021:1	426:6	373:5
㧡	1023:6	428:1	374:17
㧢	1026:2	429:2	375:20
㧣	1026:8	429:8	375:26
㧤	1026:12	429:12	376:2
㧥	1026:13	429:13	376:3
㧦	1027:5	429:19	376:9
㧧	1028:1	429:23	376:12
㧨	1028:2	429:24	376:13
㧩	1028:3	429:25	376:14
㧪	1028:8	430:4	376:19
㧫	1028:12	430:8	376:23
㧬	1029:2	430:11	377:2
㧭	1030:5	431:2	377:12
㧮	1030:15	431:12	377:22
㧯	3726:23	1555:59	413:26
㧲	1031:8	431:23	378:4
㧳	1031:12	431:27	378:8
㧴	1032:7	431:35	378:16
㧵	1033:3	432:6	379:2
㧶	1034:2	432:11	379:7
㧷	1034:11	432:20	379:16
㧸	1037:2	433:22	380:16
㧹	1038:17	434:25	381:19
㧺	1039:2	434:29	381:23
㧻	1039:3	434:30	381:24
㧼	1039:4	434:31	381:25
㧽	1039:11	435:2	381:32
㧾	1039:13	435:4	381:34
㧿	1040:5	435:11	382:7
㨀	1040:11	435:17	382:13
㨁	1042:8	436:8	383:8
㨂	1042:9	436:9	383:9
㨃	1042:11	436:11	383:11
㨄	1045:8	437:15	384:14
㨅	1047:7	438:9	385:9
㨆	1048:2	438:13	385:13
㨇	1051:4	440:4	387:4
㨉	1052:4	440:24	387:24
㨊	1053:7	441:6	388:3
㨋	1053:9	441:8	388:5
㨌	1054:5	441:18	388:15
㨍	1054:6	441:19	388:16
㨎	1056:5	442:11	389:8
㨏	1058:6	443:12	390:9
㨐	1059:2	443:16	390:12
㨑	1059:5	443:19	390:15
㨒	1059:6	443:20	390:16
㨓	1060:6	444:8	391:6
㨔	1062:1	444:21	391:18
㨕	1062:4	445:3	392:1
㨖	1062:7	445:6	392:4
㨙	1063:29	445:35	392:33
㨚	1064:1	445:41	393:1
㨛	1064:3	446:1	393:3
㨜	1064:5	446:3	393:5
㨝	1064:10	446:9	393:10
㨞	1065:2	446:11	393:12
㨟	1065:4	446:13	393:14
㨠	1065:6	446:15	393:16
㨡	1065:14	446:23	393:24
㨢	1067:10	447:13	394:15
㨣	1068:6	447:22	395:1
㨤	1069:7	448:9	395:13
㨥	1069:12	448:14	395:18
㨦	1070:4	448:20	395:24
㨧	1070:5	448:21	395:25
㨨	1070:18	448:34	396:10
㨩	1071:2	448:37	396:13
㨭	1072:4	449:19	396:33
㨮	1072:5	449:20	396:34
㨯	1072:8	449:23	396:37
㨰	1072:9	449:24	396:38
㨱	1073:1	449:33	397:5
㨲	1073:3	449:35	397:7
㨳	1073:10	450:6	397:14
㨴	1074:4	450:13	397:21
㨵	1074:7	450:16	397:24
㨶	1074:10	450:19	397:27
㨷	1074:11	450:20	397:28
㨸	1075:9	451:3	398:10
㨹	1075:10	451:4	398:11
㨺	1076:8	451:17	398:24
㨻	1077:3	451:22	399:3
㨼	1079:3	452:9	399:15
㨽	1080:4	453:4	400:6
㩃	1082:2	453:33	401:10
㩄	1082:8	454:5	401:16
㩅	1083:1	454:9	401:20
㩆	1083:4	454:12	401:23
㩇	1083:5	454:13	401:24
㩈	1083:6	454:14	401:25
㩉	1086:4	455:15	403:6
㩊	1086:5	455:16	403:7
㩋	1086:11	456:4	403:13
㩌	1087:2	456:6	403:15
㩍	1087:6	456:11	403:19
㩎	1088:3	456:20	404:3
㩒	1091:1	457:28	405:7
㩓	1091:10	458:3	405:16
㩔	1092:1	458:10	405:23
㩕	1093:5	458:27	406:13
㩖	1093:12	458:34	406:20
㩗	1093:16	459:3	406:24
㩘	1094:4	459:10	407:2
㩚	1095:12	460:1	407:21
㩛	1096:1	460:5	407:25
㩜	1096:3	460:7	407:27
㩝	1097:4	460:19	408:7
㩞	1098:3	460:34	408:22
㩠	1098:13	461:10	408:32
㩡	1098:15	461:12	409:1
㩢	1098:17	461:14	409:3
㩣	1098:20	461:17	409:6
㩤	1099:6	461:23	409:12
㩥	1099:8	461:25	409:14
㩦	1100:2	461:32	409:21
㩧	1100:7	462:1	409:26
㩨	1100:12	462:6	409:31
㩩	1100:13	462:7	409:32
㩪	1100:19	462:13	410:6
㩬	1101:1	462:17	410:10
㩭	1101:9	462:25	410:18
㩮	1102:17	463:3	410:46
㩯	1102:18	463:4	411:1
㩰	1103:12	463:21	411:17
㩱	1103:15	463:24	411:20
㩲	1104:2	463:26	411:22
㩳	1104:4	463:28	411:24
㩴	1104:6	463:30	411:26
㩵	1107:2	465:2	413:1
㩶	1107:4	465:4	413:3
㩸	1107:13	465:13	413:12
㩺	1116:4	467:7	414:5
㩻	1116:10	467:13	414:11
㩼	1116:12	467:15	414:13
㩽	1117:2	467:17	414:15
㩾	1117:5	467:20	414:18
㩿	1119:7	468:14	416:10
㪀	3727:1	1556:3	424:35
㪁	1120:8	468:24	416:20
㪂	1121:7	469:11	416:31
㪃	1121:9	469:13	416:33
㪄	1121:12	469:16	416:36
㪅	1121:18	469:22	416:42
㪆	1123:3	470:3	417:6
㪇	1123:13	470:13	417:16
㪈	1123:14	470:14	417:17
㪊	1124:7	470:30	418:3
㪋	1124:8	470:31	418:4
㪌	1124:10	470:33	418:6
㪍	1124:14	470:37	418:10
㪏	1127:12	472:7	419:13
㪐	1127:14	472:9	419:15
㪑	1128:8	472:19	419:25
㪒	1128:13	472:24	419:30
㪓	1129:1	472:31	420:4
㪔	1129:2	472:32	420:5
㪕	1129:13	473:6	420:16
㪖	1129:14	473:7	420:17
㪗	1130:1	473:11	420:19
㪛	1131:4	473:21	421:8
㪜	1131:5	473:22	421:9
㪝	1132:3	474:3	421:25
㪞	1132:9	474:9	421:31
㪟	1132:13	474:13	421:35
㪠	1132:19	474:19	421:41
㪡	1132:24	474:24	421:46
㪢	1133:4	474:35	422:9
㪣	3727:5	1556:7	424:39
㪤	1133:11	474:42	422:16
㪥	1133:16	474:47	422:21
㪦	1133:19	474:50	422:24
㪧	1135:7	475:13	423:8
㪨	1135:16	475:22	423:17
㪩	1135:17	475:23	423:18
㪫	1137:2	476:5	424:3
㪬	1137:5	476:8	424:6
㪭	1137:16	476:20	424:17
㪮	1137:24	476:28	424:25
㪰	1139:4	477:6	425:27
㪱	1139:11	477:13	425:34
㪴	1141:3	478:3	426:13
㪵	1141:4	478:4	426:14
㪶	1141:6	478:6	426:16
㪷	1141:13	478:13	426:23
㪸	3809:10	1600:7	427:23
㪹	1142:10	478:25	427:6
㪺	1143:5	479:1	427:11
㪻	1143:7	479:3	427:13
㪼	1144:8	479:13	428:5
㪽	3809:15	1600:12	429:30
㪾	1145:1	479:16	428:8
㫀	3809:19	1600:16	429:34
㫁	1146:11	480:17	428:29
㫂	1146:15	480:21	429:3
㫃	1149:1	481:5	430:1
㫄	1150:3	481:10	430:6
㫅	1151:5	482:9	431:5
㫊	1154:9	483:18	432:12
㫍	1156:8	484:19	433:12
㫎	1157:2	484:30	433:23
㫏	1157:3	485:1	433:24
㫐	1168:5	489:11	435:6
㫑	1169:8	490:4	436:2
㫒	1170:1	490:9	436:7
㫓	1170:8	490:16	436:14
㫔	1170:14	490:22	436:20
㫕	3810:1	1600:44	449:8
㫘	1171:4	490:38	436:36
㫙	1174:1	491:19	437:15
㫚	1174:5	492:2	438:2
㫛	1175:11	492:14	438:14
㫜	1177:6	493:18	439:13
㫝	1177:9	493:21	439:16
㫞	1178:2	493:24	439:19
㫟	1178:6	494:2	440:2
㫠	1179:7	494:12	440:12
㫡	1179:8	494:13	440:13
㫢	3810:14	1600:57	449:21
㫤	3727:18	1556:20	448:36
㫥	1181:6	495:6	441:7
㫦	1181:10	495:10	441:11
㫧	1181:3	495:3	441:4
㫨	3810:19	1600:62	449:26
㫩	3810:17	1600:60	449:24
㫯	1182:6	495:30	441:31
㫰	1182:8	495:32	441:33
㫱	1182:16	495:41	441:41
㫲	1183:8	496:9	442:10
㫳	1184:1	496:14	442:14
㫴	1184:5	496:18	442:18
㫵	1184:12	496:25	442:25
㫶	1184:14	496:27	442:27
㫷	1185:5	496:35	443:5
㫸	1185:8	496:38	443:8
㫹	1185:17	497:8	443:17
㫺	1186:3	497:13	443:22
㫻	1186:6	497:17	443:25
㫼	1186:7	497:18	443:26
㫽	1186:10	497:21	443:29
㬁	1187:1	497:32	444:4
㬂	1187:12	498:5	444:15
㬃	1187:15	498:8	444:18
㬄	1188:5	498:15	444:25
㬅	1188:8	498:18	444:28
㬆	1188:11	498:21	444:31
㬇	1188:12	498:22	444:32
㬈	1188:13	498:23	444:33
㬉	1188:14	498:24	444:34
㬊	1188:15	498:25	444:35
㬋	3727:24	1556:26	448:42
㬌	3728:2	1556:28	448:44
㬍	1189:6	498:39	445:7
㬎	1189:20	498:54	445:21
㬏	1189:21	499:1	445:22
㬐	1190:1	499:6	445:27
㬒	1190:5	499:10	445:31
㬓	1190:7	499:12	445:33
㬔	1190:8	499:13	445:34
㬕	1190:13	499:18	445:39
㬗	1191:8	499:38	446:9
㬘	1191:11	499:41	446:12
㬙	1191:13	499:43	446:14
㬚	1191:16	499:46	446:17
㬛	1191:17	499:47	446:18
㬜	1192:4	500:1	446:24
㬝	1192:6	500:5	446:26
㬞	3810:42	1600:85	449:49
㬠	1193:17	500:31	447:17
㬡	1193:23	500:37	447:23
㬢	1194:5	500:42	447:28
㬣	1194:10	501:1	447:33
㬤	1194:12	501:3	447:35
㬥	1194:18	501:9	447:41
㬦	1194:19	501:10	447:42
㬩	1194:24	501:17	447:47
㬪	1195:2	501:21	448:2
㬫	1195:9	501:29	448:9
㬬	1195:19	501:39	448:19
㬭	1195:21	501:41	448:21
㬮	1196:2	501:45	448:25
㬯	1196:9	501:52	448:32
㬰	1198:1	502:3	449:60
㬱	1202:7	504:9	451:13
㬲	1202:9	504:11	451:15
㬳	1204:9	504:30	452:13
㬴	1206:2	505:12	453:6
㬵	1206:9	505:21	453:13
㬶	1207:5	506:1	453:20
㬸	1208:6	506:15	454:6
㬹	2360:9	986:14	952:21
㬻	1209:1	506:23	454:14
㬼	3728:29	1557:14	454:41
㬿	1209:7	506:29	454:20
㭁	1221:3	510:8	456:7
㭂	1223:3	511:5	457:4
㭃	1223:4	511:6	457:5
㭄	1223:10	511:13	457:11
㭇	1229:5	514:1	459:15
㭈	1229:7	514:3	459:17
㭉	1231:3	514:18	460:10
㭊	1235:3	516:10	462:6
㭋	1236:2	516:14	462:10
㭌	1236:3	516:15	462:11
㭑	1238:3	517:15	463:11
㭒	1242:5	519:15	465:12
㭓	1242:7	519:17	465:14
㭔	1242:8	519:18	465:15
㭕	1244:7	520:16	466:12
㭘	1247:7	521:15	467:12
㭙	1248:6	522:14	468:7
㭚	1248:8	522:16	468:9
㭛	1248:9	522:17	468:10
㭜	1250:7	523:7	469:5
㭝	1250:13	523:13	469:11
㭞	1251:3	523:18	469:16
㭟	1251:6	523:21	469:19
㭠	1251:10	523:25	469:23
㭡	1252:1	524:1	469:25
㭢	1254:6	525:3	471:1
㭨	1258:18	527:1	472:24
㭩	1259:6	527:7	473:2
㭪	1259:10	527:11	473:6
㭫	1260:6	527:19	473:13
㭬	1260:9	527:22	473:16
㭭	1264:1	529:5	475:2
㭮	1264:2	529:6	475:3
㭯	1264:3	529:7	475:4
㭰	1264:9	529:13	475:10
㭱	3729:14	1557:29	511:40
㭲	3811:26	1601:31	512:62
㭸	1269:8	531:19	477:12
㭹	1273:2	533:12	479:3
㭺	1273:3	533:13	479:4
㭻	1273:5	533:15	479:6
㭼	1275:6	534:8	480:4
㭽	1276:10	534:25	480:21
㭾	1278:3	535:14	481:9
㭿	1278:8	535:19	481:14
㮀	1279:1	535:24	481:19
㮁	1279:4	536:2	481:22
㮂	1279:7	536:5	481:25
㮃	1279:11	536:9	482:3
㮄	1280:5	536:15	482:9
㮅	1281:7	537:6	483:4
㮋	1283:2	537:28	483:26
㮌	1283:7	538:3	483:31
㮍	1283:11	538:7	483:35
㮎	1284:3	538:11	484:4
㮏	1284:8	538:16	484:9
㮐	1284:10	538:18	484:11
㮑	1284:13	538:21	484:14
㮒	1285:5	538:28	484:21
㮓	1285:9	538:32	484:25
㮔	1286:3	539:5	485:2
㮕	1286:7	539:9	485:6
㮖	1286:9	539:11	485:8
㮗	1286:10	539:12	485:9
㮘	1287:8	539:21	485:18
㮙	1289:5	540:15	486:15
㮚	1290:8	541:1	486:25
㮛	1291:2	541:8	487:3
㮜	1292:7	542:1	487:12
㮝	1294:1	542:8	488:5
㮟	3729:31	1557:46	512:3
㮡	1616:7	677:3	627:4
㮤	1295:1	543:5	488:26
㮥	1295:8	543:12	489:7
㮦	1296:7	543:25	489:20
㮧	1296:8	543:26	489:21
㮨	1296:14	543:32	489:27
㮩	1297:1	543:34	489:29
㮪	1297:8	544:6	490:5
㮫	1297:9	544:7	490:6
㮬	1298:1	544:10	490:9
㮭	1299:1	544:22	490:21
㮮	1299:7	545:1	491:1
㮯	1299:9	545:3	491:3
㮰	1299:12	545:6	491:6
㮱	1299:14	545:8	491:8
㮲	1300:1	545:10	491:10
㮳	1300:9	545:18	491:18
㮴	1301:12	546:5	492:4
㮵	1302:5	546:12	492:11
㮶	1303:2	546:15	492:14
㮷	1303:3	546:16	492:15
㮸	1303:4	546:17	492:16
㮹	1303:6	546:19	492:18
㮺	1303:11	546:24	492:23
㮻	3729:36	1557:51	512:8
㮿	1304:2	547:4	493:5
㯀	1305:9	547:19	493:20
㯁	1306:8	548:7	494:8
㯂	1307:4	548:13	494:14
㯃	1307:9	548:18	494:19
㯄	1309:2	549:12	495:12
㯅	1309:9	549:19	495:19
㯆	1309:13	549:23	495:23
㯇	1311:1	550:4	496:4
㯈	1311:3	550:6	496:6
㯉	1311:6	550:9	496:9
㯊	1313:2	551:3	497:4
㯋	1313:6	551:7	497:8
㯌	1313:16	551:17	497:18
㯍	3811:46	1601:51	513:4
㯎	3729:41	1557:56	512:13
㯏	3729:42	1557:57	512:14
㯐	3730:6	1557:64	512:21
㯓	1315:5	552:5	498:5
㯔	1316:8	552:20	498:20
㯕	1316:11	552:23	498:23
㯖	1317:1	552:26	499:1
㯗	1317:7	553:3	499:7
㯘	1318:4	553:12	499:15
㯙	1318:6	553:14	499:17
㯚	1318:10	553:18	499:21
㯛	1319:2	553:22	499:25
㯜	1319:3	553:23	499:26
㯝	1321:4	554:17	500:23
㯟	1321:9	554:22	501:3
㯠	1321:15	554:28	501:9
㯡	1323:1	555:15	501:25
㯢	1323:3	555:17	501:27
㯣	1323:12	555:26	502:4
㯤	1323:14	555:28	502:6
㯥	1323:15	555:29	502:7
㯦	3811:51	1601:56	513:9
㯪	1323:19	555:33	502:11
㯫	1323:20	555:34	502:12
㯬	1324:8	556:8	502:25
㯭	1324:13	556:13	502:30
㯮	1324:14	556:14	502:31
㯯	1325:1	556:16	502:33
㯰	1325:7	556:22	503:4
㯱	1326:9	557:3	503:18
㯲	1326:14	557:8	503:23
㯳	1327:8	557:17	504:2
㯷	1329:16	558:27	505:4
㯸	1329:19	558:30	505:7
㯹	1329:20	558:31	505:8
㯺	1331:1	559:1	505:25
㯻	1332:4	559:15	506:8
㯾	1332:21	559:32	506:25
㯿	1333:13	560:10	507:1
㰀	1333:14	560:11	507:2
㰁	1334:4	560:16	507:7
㰂	1334:7	560:19	507:10
㰃	1334:8	560:20	507:11
㰄	1334:11	560:23	507:14
㰅	1335:3	561:2	507:23
㰆	1335:5	561:4	507:25
㰉	1335:13	561:12	507:33
㰊	1336:12	561:26	508:13
㰋	1336:16	561:30	508:17
㰌	1337:7	561:38	508:24
㰍	1337:9	561:40	508:26
㰎	1337:10	562:1	508:27
㰏	1337:11	562:2	508:28
㰐	1337:14	562:5	508:31
㰑	1337:15	562:6	508:32
㰒	3811:64	1601:69	513:22
㰔	1338:7	562:20	509:7
㰕	1339:1	562:25	509:12
㰖	1339:12	563:1	509:23
㰗	1340:5	563:8	510:1
㰘	1341:2	563:21	510:14
㰙	1341:9	563:28	510:21
㰚	1341:12	563:31	510:24
㰛	1341:13	563:32	510:25
㰝	1354:3	565:9	514:5
㰞	1354:8	565:14	514:10
㰟	1354:10	565:16	514:12
㰠	1355:6	566:10	515:8
㰡	1355:8	566:12	515:10
㰢	1355:13	566:17	515:15
㰣	1355:17	566:21	515:19
㰤	1356:2	566:24	515:22
㰥	1356:5	566:27	515:25
㰦	1356:6	566:28	515:26
㰧	1356:8	566:30	515:28
㰨	1356:13	567:2	516:2
㰩	1357:4	567:8	516:8
㰪	1357:11	567:15	516:15
㰫	1357:17	567:21	516:21
㰬	1357:20	567:24	516:24
㰭	1357:22	567:26	516:26
㰮	1358:6	567:33	516:33
㰯	1358:10	567:37	517:1
㰰	1359:7	568:5	517:8
㰱	1359:8	568:6	517:9
㰲	1360:2	568:9	517:12
㰳	1360:4	568:11	517:14
㰴	1360:6	568:13	517:16
㰵	1361:1	568:17	517:20
㰶	1361:6	569:1	518:3
㰷	1388:5	580:28	530:3
㰹	1363:5	569:12	518:14
㰺	1363:9	569:16	518:18
㰻	1363:13	570:2	519:2
㰼	1363:17	570:6	519:6
㰽	1364:4	570:10	519:10
㰾	1364:5	570:11	519:11
㰿	1365:9	570:27	519:26
㱀	1366:2	571:3	520:4
㱁	1366:3	571:4	520:5
㱂	1367:13	571:23	520:22
㱃	1367:16	571:26	520:25
㱄	1368:12	572:12	521:12
㱅	1369:5	572:20	521:20
㱆	1369:9	572:24	521:24
㱇	1369:12	572:27	521:27
㱈	1369:14	572:29	521:29
㱉	1370:1	572:31	522:1
㱊	1370:9	573:3	522:9
㱋	1370:11	573:5	522:11
㱌	1371:5	573:15	522:20
㱍	1371:9	573:19	522:24
㱎	1371:12	573:22	522:27
㱏	1374:3	574:9	524:3
